cluster_id,cluster_name,state,week_start_date,units_ordered,units_delivered,gross_merchandise_value_inr,delivered_revenue_inr,cash_in_inr,raw_material_cost_inr,wage_cost_inr,loom_maintenance_cost_inr,working_capital_drag_inr,net_income_accrual_inr,net_cashflow_inr,active_weavers_est,income_per_active_weaver_inr,pending_receivables_inr,receivable_weeks_outstanding,income_volatility_score,credit_need_flag
C01,Patan Patola,Gujarat,2024-04-22,5,5,224228.92,45263.32,0.0,9865.19,16747.43,812.5,540.4,17838.2,-27965.52,4,4459.55,360268.74,3.53,1.622,False
C01,Patan Patola,Gujarat,2024-04-29,6,5,272959.21,325247.07,133347.48,70787.6,120341.42,203.68,828.25,133914.37,-58813.47,1,133914.37,552168.33,3.21,1.572,False
C01,Patan Patola,Gujarat,2024-05-06,7,6,311125.01,130602.24,280647.97,28436.12,48322.83,1021.06,603.18,52822.23,202264.78,5,10564.45,402122.6,2.08,1.546,False
C01,Patan Patola,Gujarat,2024-05-13,7,7,309333.68,256026.6,89862.42,55699.7,94729.84,1637.96,852.43,103959.1,-63057.51,8,12994.89,568286.78,3.0,2.11,False
C01,Patan Patola,Gujarat,2024-05-20,2,0,89248.34,457745.3,0.0,99725.76,169365.76,205.28,1539.05,188448.5,-270835.85,1,188448.5,1026032.08,3.51,6.285,False
C01,Patan Patola,Gujarat,2024-05-27,6,6,251350.3,149589.74,225086.64,32557.09,55348.2,1646.49,1425.8,60037.96,134109.06,8,7504.74,950535.18,3.83,15.319,False
C01,Patan Patola,Gujarat,2024-06-03,6,6,278257.84,360317.94,723866.68,78293.42,133317.64,1238.06,880.48,147468.82,510137.08,6,24578.14,586986.44,1.92,4.64,False
C01,Patan Patola,Gujarat,2024-06-10,4,4,180872.1,45280.4,319197.95,9836.97,16753.75,1448.28,469.6,17241.4,290689.35,7,2463.06,313068.89,1.24,2.738,False
C01,Patan Patola,Gujarat,2024-06-17,6,6,267665.69,215054.23,45361.52,46738.58,79570.07,1866.87,724.14,86878.71,-83538.14,9,9653.19,482761.6,2.51,3.023,False
C01,Patan Patola,Gujarat,2024-06-24,6,5,273792.99,501468.31,213521.26,109207.17,185543.27,1247.78,1156.06,205470.09,-83633.02,6,34245.02,770708.65,2.75,3.169,False
C01,Patan Patola,Gujarat,2024-07-01,4,3,178676.73,446207.2,229432.52,97231.71,165096.66,833.99,1481.22,183044.84,-35211.06,4,45761.21,987483.33,3.27,5.005,False
C01,Patan Patola,Gujarat,2024-07-08,3,2,134289.47,225342.24,404513.0,49183.15,83376.63,625.8,1212.47,92156.66,270114.95,3,30718.89,808312.57,2.33,2.794,False
C01,Patan Patola,Gujarat,2024-07-15,10,10,451954.65,45377.62,46464.51,9906.11,16789.72,1460.77,1210.84,17221.02,17097.07,7,2460.15,807225.68,2.65,1.68,False
C01,Patan Patola,Gujarat,2024-07-22,5,4,210418.68,83945.14,132599.98,18318.15,31059.7,1252.7,1137.86,33314.59,80831.57,6,5552.43,758570.84,3.79,1.778,False
C01,Patan Patola,Gujarat,2024-07-29,4,4,177089.14,281366.11,83945.14,61324.07,104105.46,1044.33,1433.99,114892.25,-83962.71,5,22978.45,955991.81,6.01,3.34,False
C01,Patan Patola,Gujarat,2024-08-05,4,4,183899.57,177535.79,0.0,38741.1,65688.24,1044.84,1700.29,72061.61,-107174.47,5,14412.32,1133527.6,7.71,25.0,False
C01,Patan Patola,Gujarat,2024-08-12,6,6,276499.59,259609.6,268072.92,56559.32,96055.55,1045.35,1687.6,105949.38,112725.1,5,21189.88,1125064.28,5.61,6.02,False
C01,Patan Patola,Gujarat,2024-08-19,9,9,414477.62,211336.8,287947.97,46154.28,78194.62,2091.53,1572.68,84896.37,159934.86,10,8489.64,1048453.11,4.51,2.49,False
C01,Patan Patola,Gujarat,2024-08-26,7,7,311131.88,348599.79,132758.13,76054.58,128981.92,1883.3,1896.44,141679.99,-76058.11,9,15742.22,1264294.77,5.07,2.862,False
C01,Patan Patola,Gujarat,2024-09-02,4,4,180180.99,0.0,337677.75,0.0,0.0,837.43,1389.93,-837.43,335450.39,4,-209.36,926617.02,4.52,2.738,False
C01,Patan Patola,Gujarat,2024-09-09,3,3,131727.8,350216.02,530964.59,76175.58,129579.93,418.88,1118.8,144041.63,323671.4,2,72020.82,745868.45,3.28,1.889,False
C01,Patan Patola,Gujarat,2024-09-16,6,6,267248.29,857041.9,173207.95,186490.99,317105.5,1466.79,2144.55,351978.62,-333999.88,7,50282.66,1429702.4,3.68,5.622,False
C01,Patan Patola,Gujarat,2024-09-23,7,5,319958.24,0.0,313614.86,0.0,0.0,628.87,1674.13,-628.87,311311.86,3,-209.62,1116087.54,3.7,2.685,False
C01,Patan Patola,Gujarat,2024-09-30,4,3,178405.56,88386.46,496429.28,19139.23,32702.99,419.45,1062.07,36124.79,443105.54,2,18062.4,708044.72,2.19,1.612,False
C01,Patan Patola,Gujarat,2024-10-07,3,3,133660.17,355451.77,444999.16,77189.04,131517.15,419.29,927.75,146326.29,234945.93,2,73163.14,618497.33,1.9,1.473,False
C01,Patan Patola,Gujarat,2024-10-14,5,5,225129.9,417797.32,354070.15,90856.79,154585.01,1467.08,1023.34,170888.44,106137.93,7,24412.63,682224.5,3.17,1.539,False
C01,Patan Patola,Gujarat,2024-10-21,4,4,181137.93,180383.2,46714.5,39219.29,66741.78,419.04,1223.84,74003.09,-60889.45,2,37001.54,815893.2,3.13,1.51,False
C01,Patan Patola,Gujarat,2024-10-28,6,5,278493.78,215652.88,173875.52,46897.21,79791.57,1675.52,1286.51,87288.58,44224.71,8,10911.07,857670.56,2.93,1.875,False
C01,Patan Patola,Gujarat,2024-11-04,6,6,267944.61,131426.38,147781.67,28667.71,48627.76,1256.15,1261.97,52874.76,67968.08,6,8812.46,841315.27,3.56,2.35,False
C01,Patan Patola,Gujarat,2024-11-11,5,5,227857.81,139133.83,321788.27,30428.67,51479.52,418.59,987.99,56807.05,238473.5,2,28403.52,658660.83,3.95,0.944,False
C01,Patan Patola,Gujarat,2024-11-18,7,6,315712.03,0.0,258920.14,0.0,0.0,1046.17,599.61,-1046.17,257274.36,5,-209.23,399740.69,3.29,0.949,False
C01,Patan Patola,Gujarat,2024-11-25,6,6,277385.59,124834.4,47777.36,27317.88,46188.73,627.46,715.2,50700.33,-27071.91,3,16900.11,476797.73,4.82,1.153,False
C01,Patan Patola,Gujarat,2024-12-02,5,4,229621.16,186005.63,173579.15,40720.57,68822.08,1045.35,733.84,75417.63,62257.31,5,15083.53,489224.21,4.35,1.318,False
C01,Patan Patola,Gujarat,2024-12-09,2,2,91129.51,275851.98,82399.77,60292.53,102065.23,418.02,1024.01,113076.2,-81400.02,2,56538.1,682676.42,4.65,2.031,False
C01,Patan Patola,Gujarat,2024-12-16,10,9,447643.07,497876.16,238987.38,108666.35,184214.18,1044.74,1412.35,203950.89,-56350.24,5,40790.18,941565.2,3.47,2.003,False
C01,Patan Patola,Gujarat,2024-12-23,5,4,224577.84,559140.06,132675.9,121939.19,206881.82,835.46,2052.04,229483.59,-199032.61,4,57370.9,1368029.36,3.6,4.8,False
C01,Patan Patola,Gujarat,2024-12-30,4,4,185498.62,216521.0,83640.18,47238.74,80112.77,835.13,2251.37,88334.36,-46797.83,4,22083.59,1500910.18,3.87,8.622,True
C01,Patan Patola,Gujarat,2025-01-06,5,4,224997.02,251577.72,702251.33,54975.86,93083.76,834.89,1575.35,102683.21,551781.47,4,25670.8,1050236.57,2.75,4.153,False
C01,Patan Patola,Gujarat,2025-01-13,8,7,360046.65,178518.28,403508.76,38994.85,66051.76,1877.95,1237.87,71593.72,295346.33,9,7954.86,825246.09,2.74,3.914,False
C01,Patan Patola,Gujarat,2025-01-20,11,10,494036.95,176765.35,269919.98,38619.74,65403.18,2294.36,1098.14,70448.07,162504.56,11,6404.37,732091.46,3.56,2.828,False
C01,Patan Patola,Gujarat,2025-01-27,5,4,227675.92,94217.99,44149.99,20572.31,34860.66,833.99,1173.24,37951.03,-13290.21,4,9487.76,782159.46,4.46,3.209,False
C01,Patan Patola,Gujarat,2025-02-03,1,1,45277.01,131984.2,219872.68,28783.57,48834.15,208.44,1041.41,54158.04,141005.11,1,54158.04,694270.98,4.78,2.278,False
C01,Patan Patola,Gujarat,2025-02-10,6,6,275819.82,414650.99,339751.44,90391.95,153420.87,1250.24,1153.76,169587.93,93534.62,6,28264.66,769170.53,3.76,1.861,False
C01,Patan Patola,Gujarat,2025-02-17,3,1,143787.18,329476.4,43759.21,71737.13,121906.27,208.29,1582.33,135624.71,-151674.81,1,135624.71,1054887.72,4.35,1.705,False
C01,Patan Patola,Gujarat,2025-02-24,3,3,136514.02,134871.37,223263.58,29353.75,49902.41,624.63,1449.74,54990.58,141933.05,3,18330.19,966495.51,3.82,1.364,False
C01,Patan Patola,Gujarat,2025-03-03,4,4,185002.31,382494.79,450324.8,83179.68,141523.07,624.44,1348.0,157167.6,223649.61,3,52389.2,898665.5,2.85,1.248,False
C01,Patan Patola,Gujarat,2025-03-10,4,4,179277.61,266779.01,338466.55,57968.36,98708.23,1248.52,1240.47,108853.9,179300.97,6,18142.32,826977.96,2.97,1.262,False
C01,Patan Patola,Gujarat,2025-03-17,6,5,271687.41,188426.22,336828.97,41001.25,69717.7,1456.03,1017.86,76251.24,223636.13,7,10893.03,678575.21,2.79,1.231,False
C01,Patan Patola,Gujarat,2025-03-24,4,4,179601.76,315640.55,262730.19,68835.98,116787.0,1039.61,1097.23,128977.96,74970.37,5,25795.59,731485.57,2.54,1.044,False
C01,Patan Patola,Gujarat,2025-03-31,6,5,270389.31,236054.19,133256.94,51489.92,87340.05,1455.03,1251.42,95769.19,-8279.48,7,13681.31,834282.82,3.31,1.315,False
C01,Patan Patola,Gujarat,2025-04-07,6,6,267131.0,341212.61,99255.17,74397.78,126248.67,1248.27,1614.36,139317.89,-104253.91,6,23219.65,1076240.26,3.98,2.021,False
C01,Patan Patola,Gujarat,2025-04-14,3,3,135539.38,44893.08,462070.49,9798.35,16610.44,832.84,988.59,17651.45,433840.27,4,4412.86,659062.85,2.81,1.124,False
C01,Patan Patola,Gujarat,2025-04-21,2,1,92901.13,136082.44,99129.74,29719.33,50350.5,208.39,1044.02,55804.22,17807.5,1,55804.22,696015.55,3.67,1.306,False
C01,Patan Patola,Gujarat,2025-04-28,5,5,222751.39,123146.22,174636.42,26888.73,45564.1,834.23,966.79,49859.16,100382.57,4,12464.79,644525.35,3.99,1.445,False
C01,Patan Patola,Gujarat,2025-05-05,6,4,273762.69,183139.09,290586.62,39971.9,67761.46,1043.71,805.62,74362.02,181003.93,5,14872.4,537077.82,4.41,1.443,False
C01,Patan Patola,Gujarat,2025-05-12,8,8,376307.12,122758.17,213675.8,26766.11,45420.52,1671.42,669.24,48900.12,139148.51,8,6112.52,446160.19,3.16,1.538,False
C01,Patan Patola,Gujarat,2025-05-19,6,5,270805.63,278813.72,95521.4,60730.9,103161.08,836.36,944.18,114085.38,-70151.12,4,28521.34,629452.51,3.56,1.996,False
C01,Patan Patola,Gujarat,2025-05-26,6,6,269736.26,175680.01,122758.17,38274.17,65001.6,2092.76,1023.56,70311.48,16366.08,10,7031.15,682374.35,3.59,1.908,False
C01,Patan Patola,Gujarat,2025-06-02,5,5,223766.08,175626.56,328438.85,38285.76,64981.83,1466.22,794.34,70892.75,222910.7,7,10127.54,529562.06,2.81,1.198,False
C01,Patan Patola,Gujarat,2025-06-09,7,6,309174.37,369333.18,130876.23,80480.32,136653.28,1676.99,1152.03,150522.59,-89086.39,8,18815.32,768019.01,3.07,1.767,False
C01,Patan Patola,Gujarat,2025-06-16,7,6,312692.61,136839.78,91544.96,29866.62,50630.72,629.43,1219.97,55713.01,9198.22,3,18571.0,813313.83,3.79,1.805,False
C01,Patan Patola,Gujarat,2025-06-23,2,2,88652.3,573596.16,44854.24,125319.43,212230.58,209.97,2013.08,235836.18,-294918.82,1,235836.18,1342055.75,4.28,11.824,False
C01,Patan Patola,Gujarat,2025-06-30,5,5,228294.15,431016.11,221722.76,94301.53,159475.96,1260.94,2327.02,175977.68,-35642.69,6,29329.61,1551349.1,4.11,12.173,True
C01,Patan Patola,Gujarat,2025-07-07,2,2,89178.12,0.0,412043.28,0.0,0.0,420.89,1708.96,-420.89,409913.43,2,-210.44,1139305.82,3.99,10.076,False
C01,Patan Patola,Gujarat,2025-07-14,5,5,228500.14,175834.53,269578.84,38517.16,65058.78,1474.97,1568.34,70783.62,162959.59,7,10111.95,1045561.51,3.54,4.262,False
C01,Patan Patola,Gujarat,2025-07-21,6,6,267072.81,264128.58,126614.55,57939.79,97727.57,632.99,1774.61,107828.23,-31460.41,3,35942.74,1183075.54,5.43,4.878,False
C01,Patan Patola,Gujarat,2025-07-28,5,4,226331.49,0.0,875342.03,0.0,0.0,1056.42,461.6,-1056.42,873824.01,5,-211.28,307733.51,2.8,2.901,False
C01,Patan Patola,Gujarat,2025-08-04,8,8,364055.55,0.0,46048.02,0.0,0.0,2115.51,392.53,-2115.51,43539.98,10,-211.55,261685.49,2.38,2.505,False
C01,Patan Patola,Gujarat,2025-08-11,5,5,222244.6,355976.92,45301.33,77711.15,131711.46,1482.87,858.54,145071.44,-166462.69,7,20724.49,572361.08,3.69,3.083,False
C01,Patan Patola,Gujarat,2025-08-18,7,6,310926.24,316109.46,174320.8,69203.05,116960.5,1909.13,1071.22,128036.78,-14823.1,9,14226.31,714149.74,4.25,2.174,False
C01,Patan Patola,Gujarat,2025-08-25,6,6,266868.04,224822.12,126726.73,49228.23,83184.18,1061.96,1218.37,91347.75,-7966.01,5,18269.55,812245.13,3.62,2.114,False
C01,Patan Patola,Gujarat,2025-09-01,10,10,450434.63,309177.3,139639.8,67344.66,114395.6,2339.47,1472.67,125097.57,-45912.6,11,11372.51,981782.63,3.26,3.197,False
C01,Patan Patola,Gujarat,2025-09-08,7,6,316351.8,270192.14,309901.02,58614.7,99971.09,1276.44,1413.11,110329.91,148625.68,6,18388.32,942073.75,3.36,3.251,False
C01,Patan Patola,Gujarat,2025-09-15,4,4,177242.95,395815.15,279223.54,85448.16,146451.61,851.21,1588.0,163064.17,44884.56,4,40766.04,1058665.36,3.53,2.938,False
C01,Patan Patola,Gujarat,2025-09-22,5,5,226597.38,432885.98,440582.1,93221.94,160167.81,851.37,1576.45,178644.86,184764.53,4,44661.22,1050969.24,2.99,4.748,False
C01,Patan Patola,Gujarat,2025-09-29,5,5,226212.03,47734.92,311262.52,10279.71,17661.92,1277.43,1181.16,18515.86,280862.3,6,3085.98,787441.64,2.75,2.713,False
C01,Patan Patola,Gujarat,2025-10-06,6,6,267019.32,45316.97,595696.12,9798.96,16767.28,1277.79,355.59,17472.94,567496.5,6,2912.16,237062.49,1.03,1.416,False
C01,Patan Patola,Gujarat,2025-10-13,5,3,227020.19,588278.48,98156.16,127619.43,217663.04,426.05,1090.78,242569.96,-248643.14,2,121284.98,727184.81,2.61,2.111,False
C01,Patan Patola,Gujarat,2025-10-20,3,3,135585.7,93019.9,180475.21,20245.09,34417.36,639.21,959.59,37718.24,124213.96,3,12572.75,639729.5,3.3,1.808,False
C01,Patan Patola,Gujarat,2025-10-27,8,8,357981.72,168868.25,94516.87,36760.36,62481.25,1705.04,1071.12,67921.6,-7500.9,8,8490.2,714080.88,3.19,1.718,False
C01,Patan Patola,Gujarat,2025-11-03,1,1,46310.4,599366.07,627525.23,130368.28,221765.45,213.19,1028.88,247019.15,274149.43,1,247019.15,685921.72,1.89,1.574,False
C01,Patan Patola,Gujarat,2025-11-10,8,7,358132.95,186126.07,127850.61,40410.48,68866.65,1066.26,1116.3,75782.68,16390.92,5,15156.54,744197.18,2.84,1.625,False
C01,Patan Patola,Gujarat,2025-11-17,1,1,43155.35,136975.28,170096.07,29727.1,50680.85,213.29,1066.61,56354.04,88408.22,1,56354.04,711076.39,2.61,1.771,False
C01,Patan Patola,Gujarat,2025-11-24,6,5,275053.24,278641.76,293032.19,60607.45,103097.45,426.71,1045.03,114510.15,127855.55,2,57255.08,696685.96,2.32,1.998,False
C01,Patan Patola,Gujarat,2025-12-01,4,4,171184.47,44642.21,286528.37,9719.98,16517.62,853.67,682.2,17550.94,258754.9,4,4387.73,454799.8,2.81,2.1,False
C01,Patan Patola,Gujarat,2025-12-08,8,8,371692.27,328064.68,228255.78,71617.8,121383.93,1922.78,831.91,133140.17,32499.36,9,14793.35,554608.7,2.81,0.926,False
C01,Patan Patola,Gujarat,2025-12-15,5,5,225784.02,349611.08,132673.57,76413.95,129356.1,1283.21,1157.32,142557.82,-75537.01,6,23759.64,771546.21,3.08,1.399,False
C01,Patan Patola,Gujarat,2025-12-22,2,2,90781.64,228803.67,548512.74,50019.35,84657.36,428.19,677.76,93698.77,412730.08,2,46849.38,451837.14,1.9,1.138,False
C01,Patan Patola,Gujarat,2025-12-29,12,12,529229.2,169764.72,39949.56,37165.09,62812.95,2143.39,872.48,67643.29,-63044.35,10,6764.33,581652.3,2.16,1.664,False
C01,Patan Patola,Gujarat,2026-01-05,6,6,273087.57,136175.46,140566.9,29877.73,50384.92,1931.08,865.89,53981.73,57507.28,9,5997.97,577260.86,2.61,1.56,False
C01,Patan Patola,Gujarat,2026-01-12,2,1,94325.69,49695.33,132728.71,10942.9,18387.27,429.58,741.34,19935.58,102227.62,2,9967.79,494227.48,3.38,1.534,False
C01,Patan Patola,Gujarat,2026-01-19,4,4,178654.87,226252.69,182192.1,49820.79,83713.5,860.06,807.43,91858.34,46990.32,4,22964.58,538288.07,3.7,1.705,False
C01,Patan Patola,Gujarat,2026-01-26,3,3,130064.11,45397.14,96978.8,10000.44,16796.94,215.24,730.06,18384.52,69236.12,1,18384.52,486706.41,4.26,2.072,False
C01,Patan Patola,Gujarat,2026-02-02,6,6,269514.05,409799.62,312423.46,90183.57,151625.86,1077.33,876.12,166912.86,68660.58,5,33382.57,584082.57,3.2,1.94,False
C01,Patan Patola,Gujarat,2026-02-09,4,4,176945.59,293877.66,45397.14,64621.09,108734.73,862.85,1248.84,119658.99,-130070.37,4,29914.75,832563.09,3.41,2.254,False
C01,Patan Patola,Gujarat,2026-02-16,4,4,176630.97,577948.22,181146.33,126907.32,213840.84,863.75,1844.05,236336.31,-162309.63,4,59084.08,1229364.98,3.71,25.0,False
C01,Patan Patola,Gujarat,2026-02-23,5,4,220655.32,87324.9,92514.09,19178.87,32310.21,864.66,1836.26,34971.16,38324.09,4,8742.79,1224175.79,3.58,8.781,False
C01,Patan Patola,Gujarat,2026-03-02,3,3,132402.77,42431.02,838064.28,9311.5,15699.48,865.56,642.81,16554.48,811544.93,4,4138.62,428542.53,1.71,2.856,False
C01,Patan Patola,Gujarat,2026-03-09,6,5,256243.09,129419.77,42431.02,28406.9,47885.31,1083.08,773.3,52044.48,-35717.57,5,10408.9,515531.28,2.46,3.46,False
C01,Patan Patola,Gujarat,2026-03-16,3,2,130151.99,453323.34,125799.93,99461.93,167729.64,650.52,1264.58,185481.25,-143306.74,3,61827.08,843054.69,4.73,4.904,False
C01,Patan Patola,Gujarat,2026-03-23,2,2,88368.24,0.0,223690.54,0.0,0.0,434.13,929.05,-434.13,222327.36,2,-217.06,619364.15,3.96,3.841,False
C01,Patan Patola,Gujarat,2026-03-30,2,2,88978.9,205848.52,133590.74,45300.57,76163.95,434.62,1037.43,83949.38,10654.17,2,41974.69,691621.93,3.51,4.219,False
C01,Patan Patola,Gujarat,2026-04-06,5,5,225630.72,238020.03,403805.03,52579.86,88067.41,1305.23,788.76,96067.53,261063.77,6,16011.26,525836.93,2.34,2.524,False
C01,Patan Patola,Gujarat,2026-04-13,6,5,273192.4,43693.04,256225.26,9650.09,16166.42,1524.34,469.96,16352.19,228414.45,7,2336.03,313304.71,2.57,1.694,False
C01,Patan Patola,Gujarat,2026-04-20,5,5,226904.8,87195.37,89663.52,19292.67,32262.29,653.97,466.25,34986.44,36988.34,3,11662.15,310836.56,2.16,1.696,False
C01,Patan Patola,Gujarat,2026-04-27,4,3,188466.11,269901.24,0.0,59812.99,99863.46,1091.07,871.11,109133.72,-161638.63,5,21826.74,580737.8,3.64,3.207,False
C01,Patan Patola,Gujarat,2026-05-04,4,4,176736.31,87967.31,223574.5,19610.85,32547.9,1092.2,667.7,34716.36,169655.85,5,6943.27,445130.61,3.64,2.156,False
C01,Patan Patola,Gujarat,2026-05-11,2,2,90067.87,263416.2,183764.98,58956.53,97463.99,218.69,787.17,106776.99,26338.6,1,106776.99,524781.83,2.96,1.466,False
C01,Patan Patola,Gujarat,2026-05-18,4,4,181881.48,258632.55,134903.96,57874.48,95694.04,875.64,972.77,104188.39,-20512.97,4,26047.1,648510.42,2.95,2.053,False
C01,Patan Patola,Gujarat,2026-05-25,6,6,264430.97,140592.47,175079.0,31348.95,52019.21,1533.96,921.04,55690.35,89255.84,7,7955.76,614023.89,3.27,1.772,False
C01,Patan Patola,Gujarat,2026-06-01,4,4,179880.55,232344.01,438220.17,51653.81,85967.28,877.45,612.22,93845.47,299109.41,4,23461.37,408147.73,1.82,1.762,False
C01,Patan Patola,Gujarat,2026-06-08,4,4,174093.67,93634.03,0.0,20754.43,34644.59,877.45,752.67,37357.56,-57029.14,4,9339.39,501781.76,2.77,2.959,False
C01,Patan Patola,Gujarat,2026-06-15,2,2,89489.87,460150.85,141283.97,102501.81,170255.81,219.36,1230.97,187173.87,-132923.98,1,187173.87,820648.64,3.54,5.852,False
C01,Patan Patola,Gujarat,2026-06-22,4,4,186364.88,89024.88,46030.96,19823.06,32939.21,1096.81,1295.46,35165.8,-9123.58,5,7033.16,863642.56,3.95,3.008,False
C02,Surendranagar Tangaliya,Gujarat,2021-07-05,45,44,189943.65,0.0,0.0,0.0,0.0,4500.0,0.0,-4500.0,-4500.0,25,-180.0,0.0,0.0,0.0,False
C02,Surendranagar Tangaliya,Gujarat,2021-07-12,54,52,249040.08,0.0,0.0,0.0,0.0,5580.0,0.0,-5580.0,-5580.0,31,-180.0,0.0,0.0,0.0,True
C02,Surendranagar Tangaliya,Gujarat,2021-07-19,38,35,167268.15,45843.32,0.0,10827.17,16045.16,3780.0,68.76,15190.99,-30721.09,21,723.38,45843.32,3.0,0.0,True
C02,Surendranagar Tangaliya,Gujarat,2021-07-26,53,49,233325.88,13868.01,0.0,3291.32,4853.8,5040.0,89.57,682.89,-13274.69,28,24.39,59711.33,4.0,0.896,True
C02,Surendranagar Tangaliya,Gujarat,2021-08-02,51,47,232026.71,171134.12,28224.72,40911.93,59896.94,5940.0,303.93,64385.25,-78828.08,33,1951.07,202620.73,3.51,1.168,True
C02,Surendranagar Tangaliya,Gujarat,2021-08-09,59,58,265905.82,79688.78,119133.61,18966.36,27891.07,6840.0,244.76,25991.35,65191.42,38,683.98,163175.9,2.1,4.132,False
C02,Surendranagar Tangaliya,Gujarat,2021-08-16,68,68,302107.11,359716.6,49904.56,85977.83,125900.81,8280.0,709.48,139557.96,-170963.56,46,3033.87,472987.94,3.03,2.166,True
C02,Surendranagar Tangaliya,Gujarat,2021-08-23,85,79,388235.66,133826.17,26887.86,31651.81,46839.16,8100.0,869.89,47235.2,-60573.0,45,1049.67,579926.25,3.12,1.845,True
C02,Surendranagar Tangaliya,Gujarat,2021-08-30,43,35,190537.95,87796.05,72509.27,20925.49,30728.62,3780.0,892.82,32361.94,16182.34,21,1541.04,595213.03,3.6,2.033,True
C02,Surendranagar Tangaliya,Gujarat,2021-09-06,55,53,239917.06,241202.7,398808.99,56433.03,84420.94,5760.0,656.41,94588.73,251538.61,32,2955.9,437606.74,2.13,25.0,False
C02,Surendranagar Tangaliya,Gujarat,2021-09-13,39,37,176722.98,454350.49,34085.91,105318.78,159022.67,3780.0,1286.81,186229.04,-235322.35,21,8868.05,857871.32,3.74,5.284,False
C02,Surendranagar Tangaliya,Gujarat,2021-09-20,50,49,230277.83,140187.21,390499.66,32212.3,49065.52,5940.0,911.34,52969.39,302370.5,33,1605.13,607558.87,2.63,16.965,False
C02,Surendranagar Tangaliya,Gujarat,2021-09-27,56,55,248673.32,238673.62,146868.17,55106.61,83535.77,6120.0,1049.05,93911.24,1056.74,34,2762.1,699364.32,2.6,8.811,False
C02,Surendranagar Tangaliya,Gujarat,2021-10-04,72,61,320149.08,284034.22,313085.31,66180.88,99411.98,6300.0,1005.47,112141.36,140186.98,35,3204.04,670313.23,2.4,6.251,False
C02,Surendranagar Tangaliya,Gujarat,2021-10-11,85,77,382481.3,122761.08,236638.13,28845.81,42966.38,8460.0,834.65,42488.89,155531.29,47,904.02,556436.18,2.83,2.467,False
C02,Surendranagar Tangaliya,Gujarat,2021-10-18,43,35,189624.7,34984.56,310169.2,8323.15,12244.6,3780.0,421.88,10636.81,285399.57,21,506.51,281251.54,1.65,1.583,False
C02,Surendranagar Tangaliya,Gujarat,2021-10-25,63,62,287536.09,319713.92,31674.76,76816.39,111899.87,6480.0,853.94,124517.66,-164375.44,36,3458.82,569290.7,2.99,2.229,False
C02,Surendranagar Tangaliya,Gujarat,2021-11-01,87,79,404471.7,513230.75,126527.82,124620.24,179630.76,8640.0,1433.99,200339.75,-187797.17,48,4173.74,955993.63,3.86,5.788,False
C02,Surendranagar Tangaliya,Gujarat,2021-11-08,87,79,391153.74,261493.99,317887.52,63205.44,91522.9,7916.39,1349.4,98849.26,153893.39,44,2246.57,899600.1,3.19,2.176,False
C02,Surendranagar Tangaliya,Gujarat,2021-11-15,32,31,147493.44,292180.9,156972.62,70411.94,102263.32,2877.38,1552.21,116628.26,-20132.23,16,7289.27,1034808.38,2.99,3.672,False
C02,Surendranagar Tangaliya,Gujarat,2021-11-22,29,28,127274.72,145587.22,316480.32,35224.75,50955.53,3235.57,1295.87,56171.37,225768.6,18,3120.63,863915.28,2.85,2.407,False
C02,Surendranagar Tangaliya,Gujarat,2021-11-29,29,26,132218.01,212836.87,337262.31,51516.24,74492.9,2695.39,1109.23,84132.34,207448.55,15,5608.82,739489.84,3.24,2.222,False
C02,Surendranagar Tangaliya,Gujarat,2021-12-06,43,41,193321.48,207750.15,245930.54,50275.03,72712.55,4490.26,1051.96,80272.31,117400.74,25,3210.89,701309.45,3.27,2.337,False
