cluster_id,product_category,week_start_date,units_ordered,units_delivered,avg_order_value_inr
C01,stole,2023-03-20,2,2,43897.83
C01,stole,2023-03-27,0,0,40921.68
C01,stole,2023-04-03,0,0,45603.81
C01,stole,2023-04-10,1,1,46631.98
C01,stole,2023-04-17,2,2,46294.53
C01,stole,2023-04-24,0,0,45949.92
C01,stole,2023-05-01,1,1,44215.68
C01,stole,2023-05-08,1,1,43184.82
C01,stole,2023-05-15,2,1,46241.39
C01,stole,2023-05-22,0,0,45959.51
C01,stole,2023-05-29,0,0,43737.98
C01,stole,2023-06-05,0,0,47496.2
C01,stole,2023-06-12,0,0,43013.55
C01,stole,2023-06-19,2,2,43687.07
C01,stole,2023-06-26,1,1,48681.96
C01,stole,2023-07-03,1,1,46954.31
C01,stole,2023-07-10,2,2,44194.48
C01,stole,2023-07-17,0,0,45646.61
C01,stole,2023-07-24,0,0,45348.28
C01,stole,2023-07-31,2,2,38822.37
C01,stole,2023-08-07,2,2,42960.43
C01,stole,2023-08-14,2,2,44885.6
C01,stole,2023-08-21,1,1,44197.62
C01,stole,2023-08-28,0,0,45555.98
C01,stole,2023-09-04,2,2,47541.34
C01,stole,2023-09-11,0,0,44276.54
C01,stole,2023-09-18,2,2,42620.28
C01,stole,2023-09-25,0,0,45730.92
C01,stole,2023-10-02,2,2,44265.1
C01,stole,2023-10-09,2,2,44648.86
C01,stole,2023-10-16,3,3,44343.51
C01,stole,2023-10-23,4,4,50044.14
C01,stole,2023-10-30,2,2,39958.42
C01,stole,2023-11-06,0,0,44126.25
C01,stole,2023-11-13,2,2,44991.7
C01,stole,2023-11-20,1,1,43242.43
C01,stole,2023-11-27,0,0,47024.61
C01,stole,2023-12-04,1,1,46829.83
C01,stole,2023-12-11,1,1,44892.55
C01,stole,2023-12-18,1,1,44390.98
C01,stole,2023-12-25,2,2,44748.1
C01,stole,2024-01-01,0,0,44764.23
C01,stole,2024-01-08,0,0,44823.66
C01,stole,2024-01-15,2,1,44577.0
C01,stole,2024-01-22,0,0,45568.01
C01,stole,2024-01-29,1,1,46694.73
C01,stole,2024-02-05,1,1,42231.91
C01,stole,2024-02-12,2,2,42636.01
C01,stole,2024-02-19,0,0,41065.83
C01,stole,2024-02-26,0,0,46949.39
C01,stole,2024-03-04,1,1,45563.23
C01,stole,2024-03-11,2,2,46136.85
C01,stole,2024-03-18,1,1,41783.63
C01,stole,2024-03-25,1,1,49016.13
C01,stole,2024-04-01,4,4,43630.09
C01,stole,2024-04-08,3,3,45378.46
C01,stole,2024-04-15,1,1,46922.37
C01,stole,2024-04-22,0,0,42779.3
C01,stole,2024-04-29,3,2,43770.77
C01,stole,2024-05-06,1,1,45403.14
C01,stole,2024-05-13,2,2,51429.31
C01,stole,2024-05-20,0,0,45677.53
C01,stole,2024-05-27,0,0,48614.31
C01,stole,2024-06-03,2,2,47712.76
C01,stole,2024-06-10,0,0,45828.02
C01,stole,2024-06-17,1,1,42774.31
C01,stole,2024-06-24,4,3,47384.45
C01,stole,2024-07-01,1,1,41629.25
C01,stole,2024-07-08,0,0,48601.97
C01,stole,2024-07-15,1,1,45450.01
C01,stole,2024-07-22,3,3,39037.0
C01,stole,2024-07-29,2,2,44233.86
C01,stole,2024-08-05,3,3,46471.38
C01,stole,2024-08-12,0,0,44466.7
C01,stole,2024-08-19,2,2,46608.76
C01,stole,2024-08-26,1,1,43087.45
C01,stole,2024-09-02,0,0,42061.54
C01,stole,2024-09-09,1,1,44839.25
C01,stole,2024-09-16,1,1,45071.02
C01,stole,2024-09-23,1,1,44216.14
C01,stole,2024-09-30,1,1,47761.41
C01,stole,2024-10-07,1,1,43087.03
C01,stole,2024-10-14,0,0,45704.62
C01,stole,2024-10-21,3,3,45152.93
C01,stole,2024-10-28,0,0,41497.39
C01,stole,2024-11-04,2,2,42032.18
C01,stole,2024-11-11,1,1,45026.8
C01,stole,2024-11-18,1,1,49457.7
C01,stole,2024-11-25,0,0,46303.36
C01,stole,2024-12-02,0,0,41117.32
C01,stole,2024-12-09,1,1,38001.4
C01,stole,2024-12-16,3,2,46649.37
C01,stole,2024-12-23,0,0,44783.52
C01,stole,2024-12-30,1,0,47567.85
C01,stole,2025-01-06,3,3,43018.38
C01,stole,2025-01-13,1,1,45787.98
C01,stole,2025-01-20,1,1,46903.89
C01,stole,2025-01-27,0,0,43993.21
C01,stole,2025-02-03,1,0,44041.31
C01,stole,2025-02-10,0,0,45056.84
C01,stole,2025-02-17,0,0,46221.02
C01,stole,2025-02-24,1,1,44967.75
C01,stole,2025-03-03,0,0,47191.49
C01,stole,2025-03-10,1,1,43960.65
C01,stole,2025-03-17,1,1,42011.11
C01,stole,2025-03-24,0,0,49448.19
C01,stole,2025-03-31,0,0,43639.57
C01,stole,2025-04-07,0,0,43721.01
C01,stole,2025-04-14,0,0,44851.94
C01,stole,2025-04-21,0,0,45151.16
C01,stole,2025-04-28,2,2,44129.96
C01,stole,2025-05-05,1,1,44960.77
C01,stole,2025-05-12,1,1,44910.53
C01,stole,2025-05-19,0,0,45393.34
C01,stole,2025-05-26,0,0,39695.65
C01,stole,2025-06-02,0,0,49231.97
C01,stole,2025-06-09,0,0,44668.6
C01,stole,2025-06-16,2,2,46306.4
C01,stole,2025-06-23,1,1,41899.27
C01,stole,2025-06-30,1,1,43940.25
C01,stole,2025-07-07,0,0,43487.29
C01,stole,2025-07-14,4,4,48306.88
C01,stole,2025-07-21,1,1,43681.92
C01,stole,2025-07-28,1,1,46705.68
C01,stole,2025-08-04,2,2,43536.55
C01,stole,2025-08-11,2,2,43981.61
C01,stole,2025-08-18,0,0,44447.51
C01,stole,2025-08-25,0,0,47888.65
C01,stole,2025-09-01,2,2,40747.83
C01,stole,2025-09-08,2,1,42039.76
C01,stole,2025-09-15,0,0,40618.56
C01,stole,2025-09-22,2,2,42553.12
C01,stole,2025-09-29,1,1,43173.9
C01,stole,2025-10-06,2,2,41367.42
C01,stole,2025-10-13,1,1,43348.17
C01,stole,2025-10-20,1,1,40466.89
C01,stole,2025-10-27,1,1,42709.53
C01,stole,2025-11-03,0,0,47700.95
C01,stole,2025-11-10,1,1,45908.07
C01,stole,2025-11-17,2,2,45421.8
C01,stole,2025-11-24,0,0,42743.75
C01,stole,2025-12-01,0,0,41543.81
C01,stole,2025-12-08,1,1,42436.9
C01,stole,2025-12-15,2,2,44902.78
C01,stole,2025-12-22,1,1,46953.4
C01,stole,2025-12-29,1,1,47030.33
C01,stole,2026-01-05,1,1,46418.88
C01,stole,2026-01-12,0,0,43340.5
C01,stole,2026-01-19,2,2,45055.24
C01,stole,2026-01-26,2,2,44276.98
C01,stole,2026-02-02,0,0,44547.32
C01,stole,2026-02-09,0,0,49583.54
C01,stole,2026-02-16,1,1,41035.5
C01,stole,2026-02-23,1,1,44471.98
C01,stole,2026-03-02,0,0,47726.44
C01,stole,2026-03-09,3,3,41701.74
C01,stole,2026-03-16,3,3,43551.57
C01,stole,2026-03-23,2,2,43809.66
C01,stole,2026-03-30,1,1,44497.6
C01,stole,2026-04-06,1,1,41409.1
C01,stole,2026-04-13,2,2,46339.39
C01,stole,2026-04-20,0,0,46499.15
C01,stole,2026-04-27,0,0,46143.84
C01,stole,2026-05-04,0,0,43041.66
C01,stole,2026-05-11,2,2,45194.65
C01,stole,2026-05-18,0,0,42976.26
C01,stole,2026-05-25,1,1,44251.66
C01,stole,2026-06-01,1,1,49845.3
C01,stole,2026-06-08,0,0,45215.31
C01,stole,2026-06-15,1,1,42328.07
C01,stole,2026-06-22,1,1,45405.75
C01,yardage_fabric,2021-07-05,0,0,45759.36
C01,yardage_fabric,2021-07-12,1,1,42738.51
C01,yardage_fabric,2021-07-19,0,0,46616.9
C01,yardage_fabric,2021-07-26,1,1,44644.45
C01,yardage_fabric,2021-08-02,1,1,46261.19
C01,yardage_fabric,2021-08-09,2,2,43576.1
C01,yardage_fabric,2021-08-16,0,0,44610.9
C01,yardage_fabric,2021-08-23,3,3,45369.33
C01,yardage_fabric,2021-08-30,0,0,45554.13
C01,yardage_fabric,2021-09-06,0,0,46110.88
C01,yardage_fabric,2021-09-13,1,1,43696.81
C01,yardage_fabric,2021-09-20,1,1,41977.61
C01,yardage_fabric,2021-09-27,0,0,48655.77
C01,yardage_fabric,2021-10-04,1,1,50600.82
C01,yardage_fabric,2021-10-11,2,1,46006.7
C01,yardage_fabric,2021-10-18,3,3,42021.02
C01,yardage_fabric,2021-10-25,1,1,43260.31
C01,yardage_fabric,2021-11-01,1,0,46145.51
C01,yardage_fabric,2021-11-08,0,0,48017.51
C01,yardage_fabric,2021-11-15,0,0,42271.0
C01,yardage_fabric,2021-11-22,1,1,44720.25
C01,yardage_fabric,2021-11-29,1,1,45440.85
C01,yardage_fabric,2021-12-06,0,0,46945.3
C01,yardage_fabric,2021-12-13,1,1,44226.9
C01,yardage_fabric,2021-12-20,2,2,41481.42
C01,yardage_fabric,2021-12-27,0,0,46397.69
C01,yardage_fabric,2022-01-03,1,1,47530.79
C01,yardage_fabric,2022-01-10,0,0,44814.17
C01,yardage_fabric,2022-01-17,1,1,45911.79
C01,yardage_fabric,2022-01-24,1,1,43932.39
C01,yardage_fabric,2022-01-31,1,1,43097.01
C01,yardage_fabric,2022-02-07,0,0,47309.46
C01,yardage_fabric,2022-02-14,1,1,45871.87
C01,yardage_fabric,2022-02-21,1,1,46103.33
C01,yardage_fabric,2022-02-28,1,1,48379.76
C01,yardage_fabric,2022-03-07,1,0,42626.6
C01,yardage_fabric,2022-03-14,0,0,43757.94
C01,yardage_fabric,2022-03-21,0,0,45355.35
C01,yardage_fabric,2022-03-28,0,0,43730.3
C01,yardage_fabric,2022-04-04,0,0,46762.06
C01,yardage_fabric,2022-04-11,3,3,44578.35
C01,yardage_fabric,2022-04-18,1,1,42766.8
C01,yardage_fabric,2022-04-25,1,1,45147.99
C01,yardage_fabric,2022-05-02,3,3,45383.26
C01,yardage_fabric,2022-05-09,1,1,47103.03
C01,yardage_fabric,2022-05-16,0,0,45884.57
C01,yardage_fabric,2022-05-23,1,0,46037.58
C01,yardage_fabric,2022-05-30,1,1,45720.66
C01,yardage_fabric,2022-06-06,0,0,44576.5
C01,yardage_fabric,2022-06-13,1,1,43388.51
C01,yardage_fabric,2022-06-20,1,1,45649.89
C01,yardage_fabric,2022-06-27,1,1,44250.47
C01,yardage_fabric,2022-07-04,1,1,48802.1
C01,yardage_fabric,2022-07-11,0,0,48019.91
C01,yardage_fabric,2022-07-18,2,2,46423.89
C01,yardage_fabric,2022-07-25,4,4,45851.55
C01,yardage_fabric,2022-08-01,1,1,44802.09
C01,yardage_fabric,2022-08-08,3,2,42162.47
C01,yardage_fabric,2022-08-15,1,1,44513.61
C01,yardage_fabric,2022-08-22,1,1,45228.15
C01,yardage_fabric,2022-08-29,3,3,45516.28
C01,yardage_fabric,2022-09-05,3,3,46056.46
C01,yardage_fabric,2022-09-12,2,1,47072.99
C01,yardage_fabric,2022-09-19,1,1,43442.65
C01,yardage_fabric,2022-09-26,1,1,43463.08
C01,yardage_fabric,2022-10-03,1,1,48264.43
C01,yardage_fabric,2022-10-10,2,1,46734.71
C01,yardage_fabric,2022-10-17,0,0,44120.77
C01,yardage_fabric,2022-10-24,0,0,44758.77
C01,yardage_fabric,2022-10-31,2,2,44768.89
C01,yardage_fabric,2022-11-07,0,0,45071.04
C01,yardage_fabric,2022-11-14,0,0,46063.54
C01,yardage_fabric,2022-11-21,0,0,50703.73
C01,yardage_fabric,2022-11-28,2,2,45426.95
C01,yardage_fabric,2022-12-05,0,0,46490.85
C01,yardage_fabric,2022-12-12,1,1,41205.43
C01,yardage_fabric,2022-12-19,2,2,43908.98
C01,yardage_fabric,2022-12-26,1,1,47764.83
C01,yardage_fabric,2023-01-02,1,1,45905.21
C01,yardage_fabric,2023-01-09,1,1,35124.49
C01,yardage_fabric,2023-01-16,0,0,46516.55
C01,yardage_fabric,2023-01-23,0,0,49315.87
C01,yardage_fabric,2023-01-30,0,0,40509.21
C01,yardage_fabric,2023-02-06,1,1,48418.62
C01,yardage_fabric,2023-02-13,0,0,38763.1
C01,yardage_fabric,2023-02-20,2,2,47110.5
C01,yardage_fabric,2023-02-27,0,0,44980.54
C01,yardage_fabric,2023-03-06,2,2,39712.56
C01,yardage_fabric,2023-03-13,1,1,46003.81
C01,yardage_fabric,2023-03-20,0,0,47589.39
C01,yardage_fabric,2023-03-27,3,2,45818.75
C01,yardage_fabric,2023-04-03,0,0,46315.86
C01,yardage_fabric,2023-04-10,0,0,44073.73
C01,yardage_fabric,2023-04-17,1,1,40811.87
C01,yardage_fabric,2023-04-24,3,2,46556.69
C01,yardage_fabric,2023-05-01,0,0,48936.95
C01,yardage_fabric,2023-05-08,1,1,47541.56
C01,yardage_fabric,2023-05-15,1,1,40527.28
C01,yardage_fabric,2023-05-22,2,2,41591.49
C01,yardage_fabric,2023-05-29,2,2,43096.57
C01,yardage_fabric,2023-06-05,3,3,41415.81
C01,yardage_fabric,2023-06-12,0,0,45099.43
C01,yardage_fabric,2023-06-19,2,2,45885.19
C01,yardage_fabric,2023-06-26,0,0,41781.93
C01,yardage_fabric,2023-07-03,0,0,46748.54
C01,yardage_fabric,2023-07-10,1,0,46352.48
C01,yardage_fabric,2023-07-17,0,0,43766.64
C01,yardage_fabric,2023-07-24,0,0,44611.83
C01,yardage_fabric,2023-07-31,1,1,40612.95
C01,yardage_fabric,2023-08-07,0,0,44252.41
C01,yardage_fabric,2023-08-14,1,1,45016.62
C01,yardage_fabric,2023-08-21,3,3,45379.68
C01,yardage_fabric,2023-08-28,1,1,45852.47
C01,yardage_fabric,2023-09-04,1,1,45549.54
C01,yardage_fabric,2023-09-11,0,0,44405.23
C01,yardage_fabric,2023-09-18,1,1,45643.94
C01,yardage_fabric,2023-09-25,0,0,47254.57
C01,yardage_fabric,2023-10-02,1,1,44785.13
C01,yardage_fabric,2023-10-09,0,0,45714.59
C01,yardage_fabric,2023-10-16,0,0,44581.12
C01,yardage_fabric,2023-10-23,0,0,43544.79
C01,yardage_fabric,2023-10-30,0,0,46176.48
C01,yardage_fabric,2023-11-06,3,3,43750.74
C01,yardage_fabric,2023-11-13,2,2,45868.83
C01,yardage_fabric,2023-11-20,0,0,45063.57
C01,yardage_fabric,2023-11-27,0,0,44316.15
C01,yardage_fabric,2023-12-04,1,1,44261.68
C01,yardage_fabric,2023-12-11,0,0,43856.73
C01,yardage_fabric,2023-12-18,0,0,41296.95
C01,yardage_fabric,2023-12-25,0,0,45861.51
C01,yardage_fabric,2024-01-01,1,1,45520.98
C01,yardage_fabric,2024-01-08,1,1,46911.76
C01,yardage_fabric,2024-01-15,0,0,43804.22
C01,yardage_fabric,2024-01-22,1,1,49264.61
C01,yardage_fabric,2024-01-29,0,0,44145.59
C01,yardage_fabric,2024-02-05,0,0,43031.0
C01,yardage_fabric,2024-02-12,3,3,42764.21
C01,yardage_fabric,2024-02-19,0,0,41098.67
C01,yardage_fabric,2024-02-26,0,0,48448.41
C01,yardage_fabric,2024-03-04,0,0,48084.9
C01,yardage_fabric,2024-03-11,2,2,46351.68
C01,yardage_fabric,2024-03-18,2,2,42983.8
C01,yardage_fabric,2024-03-25,3,2,49075.35
C01,yardage_fabric,2024-04-01,5,4,44208.63
C01,yardage_fabric,2024-04-08,2,2,44394.69
C01,yardage_fabric,2024-04-15,4,4,48233.83
C01,yardage_fabric,2024-04-22,0,0,46482.55
C01,yardage_fabric,2024-04-29,0,0,49952.48
C01,yardage_fabric,2024-05-06,2,2,45559.63
C01,yardage_fabric,2024-05-13,1,1,44106.68
C01,yardage_fabric,2024-05-20,2,2,43623.44
C01,yardage_fabric,2024-05-27,3,3,40844.26
C01,yardage_fabric,2024-06-03,0,0,44373.16
C01,yardage_fabric,2024-06-10,0,0,47575.34
C01,yardage_fabric,2024-06-17,1,1,46347.38
C01,yardage_fabric,2024-06-24,1,1,45045.69
C01,yardage_fabric,2024-07-01,0,0,42761.4
C01,yardage_fabric,2024-07-08,2,2,45510.46
C01,yardage_fabric,2024-07-15,0,0,47278.83
C01,yardage_fabric,2024-07-22,0,0,45969.12
C01,yardage_fabric,2024-07-29,1,1,45375.15
C01,yardage_fabric,2024-08-05,1,1,43206.85
C01,yardage_fabric,2024-08-12,1,1,46951.16
C01,yardage_fabric,2024-08-19,0,0,37953.21
C01,yardage_fabric,2024-08-26,2,2,45861.4
C01,yardage_fabric,2024-09-02,0,0,50783.22
C01,yardage_fabric,2024-09-09,2,2,41606.16
C01,yardage_fabric,2024-09-16,0,0,44456.92
C01,yardage_fabric,2024-09-23,0,0,44982.2
C01,yardage_fabric,2024-09-30,2,2,43959.19
C01,yardage_fabric,2024-10-07,2,2,47331.84
C01,yardage_fabric,2024-10-14,0,0,46063.01
C01,yardage_fabric,2024-10-21,0,0,45342.68
C01,yardage_fabric,2024-10-28,2,2,46793.86
C01,yardage_fabric,2024-11-04,2,2,45037.69
C01,yardage_fabric,2024-11-11,0,0,52154.7
C01,yardage_fabric,2024-11-18,0,0,45340.53
C01,yardage_fabric,2024-11-25,2,2,45439.38
C01,yardage_fabric,2024-12-02,0,0,41151.45
C01,yardage_fabric,2024-12-09,2,2,43777.24
C01,yardage_fabric,2024-12-16,0,0,47581.6
C01,yardage_fabric,2024-12-23,3,3,41995.22
C01,yardage_fabric,2024-12-30,3,3,40145.5
C01,yardage_fabric,2025-01-06,2,2,45072.71
C01,yardage_fabric,2025-01-13,0,0,48084.18
C01,yardage_fabric,2025-01-20,0,0,45095.36
C01,yardage_fabric,2025-01-27,3,3,44243.72
C01,yardage_fabric,2025-02-03,2,2,40818.4
C01,yardage_fabric,2025-02-10,0,0,46017.57
C01,yardage_fabric,2025-02-17,1,1,46487.87
C01,yardage_fabric,2025-02-24,1,1,40991.1
C01,yardage_fabric,2025-03-03,1,1,47552.7
C01,yardage_fabric,2025-03-10,1,1,46722.81
C01,yardage_fabric,2025-03-17,1,1,47547.71
C01,yardage_fabric,2025-03-24,2,2,46312.93
C01,yardage_fabric,2025-03-31,2,2,46470.79
C01,yardage_fabric,2025-04-07,0,0,46171.62
C01,yardage_fabric,2025-04-14,2,2,46954.06
C01,yardage_fabric,2025-04-21,1,1,40907.8
C01,yardage_fabric,2025-04-28,1,1,41622.62
C01,yardage_fabric,2025-05-05,1,1,43343.98
C01,yardage_fabric,2025-05-12,0,0,44707.9
C01,yardage_fabric,2025-05-19,1,1,45873.31
C01,yardage_fabric,2025-05-26,1,1,45730.53
C01,yardage_fabric,2025-06-02,1,1,47513.49
C01,yardage_fabric,2025-06-09,2,2,47584.11
C01,yardage_fabric,2025-06-16,0,0,43037.13
C01,yardage_fabric,2025-06-23,0,0,45536.8
C01,yardage_fabric,2025-06-30,1,1,43092.38
C01,yardage_fabric,2025-07-07,1,1,44576.44
C01,yardage_fabric,2025-07-14,0,0,45724.03
C01,yardage_fabric,2025-07-21,2,2,37330.4
C01,yardage_fabric,2025-07-28,1,1,50425.3
C01,yardage_fabric,2025-08-04,1,1,46274.42
C01,yardage_fabric,2025-08-11,2,2,43659.67
C01,yardage_fabric,2025-08-18,5,4,49336.58
C01,yardage_fabric,2025-08-25,1,1,44218.28
C01,yardage_fabric,2025-09-01,2,2,45298.17
C01,yardage_fabric,2025-09-08,0,0,43903.99
C01,yardage_fabric,2025-09-15,1,1,48716.98
C01,yardage_fabric,2025-09-22,1,1,44763.78
C01,yardage_fabric,2025-09-29,0,0,45336.34
C01,yardage_fabric,2025-10-06,4,4,47708.51
C01,yardage_fabric,2025-10-13,2,1,46316.56
C01,yardage_fabric,2025-10-20,1,1,44877.72
C01,yardage_fabric,2025-10-27,2,2,47498.38
C01,yardage_fabric,2025-11-03,2,2,50711.59
C01,yardage_fabric,2025-11-10,1,1,45714.17
C01,yardage_fabric,2025-11-17,0,0,45262.71
C01,yardage_fabric,2025-11-24,1,1,45383.91
C01,yardage_fabric,2025-12-01,0,0,47948.47
C01,yardage_fabric,2025-12-08,1,1,43651.81
C01,yardage_fabric,2025-12-15,2,2,44373.79
C01,yardage_fabric,2025-12-22,1,1,41540.75
C01,yardage_fabric,2025-12-29,1,1,42336.3
C01,yardage_fabric,2026-01-05,1,1,43834.95
C01,yardage_fabric,2026-01-12,1,1,44874.14
C01,yardage_fabric,2026-01-19,0,0,48980.44
C01,yardage_fabric,2026-01-26,1,1,46205.98
C01,yardage_fabric,2026-02-02,1,1,42947.82
C01,yardage_fabric,2026-02-09,0,0,43362.04
C01,yardage_fabric,2026-02-16,0,0,48093.18
C01,yardage_fabric,2026-02-23,1,1,47534.87
C01,yardage_fabric,2026-03-02,2,2,45063.34
C01,yardage_fabric,2026-03-09,2,2,44004.32
C01,yardage_fabric,2026-03-16,1,1,47531.1
C01,yardage_fabric,2026-03-23,2,2,42765.01
C01,yardage_fabric,2026-03-30,1,1,45882.07
C01,yardage_fabric,2026-04-06,0,0,50113.48
C01,yardage_fabric,2026-04-13,0,0,45462.05
C01,yardage_fabric,2026-04-20,0,0,43254.88
C01,yardage_fabric,2026-04-27,1,1,45923.33
C01,yardage_fabric,2026-05-04,2,2,43942.48
C01,yardage_fabric,2026-05-11,0,0,41863.24
C01,yardage_fabric,2026-05-18,1,1,46577.33
C01,yardage_fabric,2026-05-25,1,1,47515.13
C01,yardage_fabric,2026-06-01,1,1,44300.46
C01,yardage_fabric,2026-06-08,0,0,44151.22
C01,yardage_fabric,2026-06-15,0,0,42836.48
C01,yardage_fabric,2026-06-22,1,1,44662.64
C01,home_furnishing,2021-07-05,0,0,42718.14
C01,home_furnishing,2021-07-12,1,1,48060.76
C01,home_furnishing,2021-07-19,1,1,44679.41
C01,home_furnishing,2021-07-26,1,1,49254.14
C01,home_furnishing,2021-08-02,0,0,44785.47
C01,home_furnishing,2021-08-09,1,1,44919.05
C01,home_furnishing,2021-08-16,1,1,46442.01
C01,home_furnishing,2021-08-23,1,1,38986.68
C01,home_furnishing,2021-08-30,0,0,45461.11
C01,home_furnishing,2021-09-06,0,0,44889.78
C01,home_furnishing,2021-09-13,1,1,48343.59
C01,home_furnishing,2021-09-20,1,1,47170.53
C01,home_furnishing,2021-09-27,1,1,42449.19
C01,home_furnishing,2021-10-04,2,2,47794.81
C01,home_furnishing,2021-10-11,0,0,44409.79
C01,home_furnishing,2021-10-18,3,3,42964.98
C01,home_furnishing,2021-10-25,1,1,45443.48
C01,home_furnishing,2021-11-01,0,0,44543.77
C01,home_furnishing,2021-11-08,1,1,48461.55
C01,home_furnishing,2021-11-15,1,1,45766.4
C01,home_furnishing,2021-11-22,0,0,45462.73
C01,home_furnishing,2021-11-29,1,1,47026.46
C01,home_furnishing,2021-12-06,0,0,47458.96
C01,home_furnishing,2021-12-13,0,0,46763.11
C01,home_furnishing,2021-12-20,1,1,48193.79
C01,home_furnishing,2021-12-27,0,0,46369.54
C01,home_furnishing,2022-01-03,3,3,45377.22
C01,home_furnishing,2022-01-10,0,0,47788.14
C01,home_furnishing,2022-01-17,3,3,44795.48
C01,home_furnishing,2022-01-24,0,0,45074.8
C01,home_furnishing,2022-01-31,0,0,48873.55
C01,home_furnishing,2022-02-07,1,1,48649.33
C01,home_furnishing,2022-02-14,0,0,44981.6
C01,home_furnishing,2022-02-21,1,1,43979.51
C01,home_furnishing,2022-02-28,3,3,48292.14
C01,home_furnishing,2022-03-07,1,1,46800.94
C01,home_furnishing,2022-03-14,1,1,45710.06
C01,home_furnishing,2022-03-21,0,0,44275.79
C01,home_furnishing,2022-03-28,0,0,45746.32
C01,home_furnishing,2022-04-04,5,5,44951.16
C01,home_furnishing,2022-04-11,3,3,43505.24
C01,home_furnishing,2022-04-18,0,0,45290.35
C01,home_furnishing,2022-04-25,1,1,45597.2
C01,home_furnishing,2022-05-02,1,1,44155.36
C01,home_furnishing,2022-05-09,0,0,47033.61
C01,home_furnishing,2022-05-16,0,0,47899.87
C01,home_furnishing,2022-05-23,3,3,47182.27
C01,home_furnishing,2022-05-30,0,0,44378.44
C01,home_furnishing,2022-06-06,1,1,46700.6
C01,home_furnishing,2022-06-13,0,0,45175.41
C01,home_furnishing,2022-06-20,3,3,42219.57
C01,home_furnishing,2022-06-27,0,0,46513.64
C01,home_furnishing,2022-07-04,0,0,45328.8
C01,home_furnishing,2022-07-11,0,0,50835.48
C01,home_furnishing,2022-07-18,1,1,48278.86
C01,home_furnishing,2022-07-25,2,2,46600.09
C01,home_furnishing,2022-08-01,0,0,45560.63
C01,home_furnishing,2022-08-08,0,0,45368.38
C01,home_furnishing,2022-08-15,0,0,42741.7
C01,home_furnishing,2022-08-22,3,3,41087.28
C01,home_furnishing,2022-08-29,1,1,43036.74
C01,home_furnishing,2022-09-05,1,1,44892.64
C01,home_furnishing,2022-09-12,2,2,40262.54
C01,home_furnishing,2022-09-19,0,0,43775.28
C01,home_furnishing,2022-09-26,0,0,44442.87
C01,home_furnishing,2022-10-03,1,1,44515.29
C01,home_furnishing,2022-10-10,0,0,43511.12
C01,home_furnishing,2022-10-17,0,0,44231.59
C01,home_furnishing,2022-10-24,2,2,48878.76
C01,home_furnishing,2022-10-31,0,0,46489.83
C01,home_furnishing,2022-11-07,0,0,43739.32
C01,home_furnishing,2022-11-14,1,0,44846.22
C01,home_furnishing,2022-11-21,0,0,44936.29
C01,home_furnishing,2022-11-28,1,1,43272.1
C01,home_furnishing,2022-12-05,0,0,43269.46
C01,home_furnishing,2022-12-12,1,1,47273.68
C01,home_furnishing,2022-12-19,0,0,44055.49
C01,home_furnishing,2022-12-26,0,0,42536.93
C01,home_furnishing,2023-01-02,1,1,44902.93
C01,home_furnishing,2023-01-09,0,0,45265.52
C01,home_furnishing,2023-01-16,1,0,40561.42
C01,home_furnishing,2023-01-23,1,1,44908.32
C01,home_furnishing,2023-01-30,0,0,46952.95
C01,home_furnishing,2023-02-06,1,1,46015.27
C01,home_furnishing,2023-02-13,0,0,50017.04
C01,home_furnishing,2023-02-20,1,1,47815.0
C01,home_furnishing,2023-02-27,2,2,48260.1
C01,home_furnishing,2023-03-06,2,2,51300.19
C01,home_furnishing,2023-03-13,0,0,46705.85
C01,home_furnishing,2023-03-20,1,1,45366.91
C01,home_furnishing,2023-03-27,1,1,47190.92
C01,home_furnishing,2023-04-03,2,2,43741.72
C01,home_furnishing,2023-04-10,1,1,45242.29
C01,home_furnishing,2023-04-17,1,1,43542.61
C01,home_furnishing,2023-04-24,0,0,45895.47
C01,home_furnishing,2023-05-01,0,0,43533.2
C01,home_furnishing,2023-05-08,1,1,43454.41
C01,home_furnishing,2023-05-15,0,0,45930.31
C01,home_furnishing,2023-05-22,0,0,44690.15
C01,home_furnishing,2023-05-29,0,0,40663.08
C01,home_furnishing,2023-06-05,0,0,41725.0
C01,home_furnishing,2023-06-12,1,0,42418.65
C01,home_furnishing,2023-06-19,0,0,43013.31
C01,home_furnishing,2023-06-26,2,1,45932.45
C01,home_furnishing,2023-07-03,0,0,45492.61
C01,home_furnishing,2023-07-10,0,0,47396.88
C01,home_furnishing,2023-07-17,1,1,46693.8
C01,home_furnishing,2023-07-24,0,0,47411.78
C01,home_furnishing,2023-07-31,1,1,46368.89
C01,home_furnishing,2023-08-07,0,0,45471.78
C01,home_furnishing,2023-08-14,0,0,47473.54
C01,home_furnishing,2023-08-21,2,2,47068.68
C01,home_furnishing,2023-08-28,1,0,45846.21
C01,home_furnishing,2023-09-04,4,4,47859.91
C01,home_furnishing,2023-09-11,0,0,39721.98
C01,home_furnishing,2023-09-18,0,0,44346.46
C01,home_furnishing,2023-09-25,0,0,44311.97
C01,home_furnishing,2023-10-02,1,1,47593.54
C01,home_furnishing,2023-10-09,0,0,48535.64
C01,home_furnishing,2023-10-16,2,2,41737.1
C01,home_furnishing,2023-10-23,0,0,48175.13
C01,home_furnishing,2023-10-30,2,2,42364.25
